所在市_norm,datetime,temperature,shortwave_radiation,humidity,cloud,rainfall,weather,wind_speed,pressure,visibility,dew_point,air_quality,wind_direction
宁德,2026-04-17 11:00:00,24.9,684.0,77.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 11:00:00,24.3,688.0,75.0,100.0,0.1,未知,,,,,,
宁德,2026-04-17 12:00:00,24.3,540.0,79.0,99.0,0.3,未知,,,,,,
莆田,2026-04-17 12:00:00,25.9,532.0,74.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 12:00:00,26.0,593.0,72.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 12:00:00,25.3,609.0,69.0,99.0,0.1,未知,,,,,,
福州,2026-04-17 13:00:00,26.5,638.0,71.0,97.0,0.0,未知,,,,,,
泉州,2026-04-17 13:00:00,25.7,697.0,67.0,100.0,0.1,未知,,,,,,
莆田,2026-04-17 13:00:00,26.4,534.0,72.0,100.0,0.0,未知,,,,,,
宁德,2026-04-17 13:00:00,24.1,381.0,80.0,98.0,0.1,未知,,,,,,
宁德,2026-04-17 14:00:00,23.8,409.0,80.0,80.0,0.2,未知,,,,,,
泉州,2026-04-17 14:00:00,26.6,459.0,60.0,68.0,0.1,未知,,,,,,
莆田,2026-04-17 14:00:00,24.7,626.0,80.0,98.0,0.0,未知,,,,,,
福州,2026-04-17 14:00:00,25.3,641.0,74.0,85.0,0.0,未知,,,,,,
福州,2026-04-17 15:00:00,25.2,423.0,75.0,99.0,0.6,未知,,,,,,
莆田,2026-04-17 15:00:00,25.7,487.0,75.0,53.0,0.3,未知,,,,,,
泉州,2026-04-17 15:00:00,26.8,644.0,59.0,19.0,0.1,未知,,,,,,
宁德,2026-04-17 15:00:00,23.6,375.0,81.0,95.0,0.7,未知,,,,,,
福州,2026-04-17 16:00:00,23.5,173.0,81.0,100.0,0.5,未知,,,,,,
莆田,2026-04-17 16:00:00,25.1,442.0,75.0,98.0,0.0,未知,,,,,,
宁德,2026-04-17 16:00:00,23.0,355.0,80.0,100.0,0.6,未知,,,,,,
泉州,2026-04-17 16:00:00,26.7,540.0,59.0,36.0,0.0,未知,,,,,,
福州,2026-04-17 17:00:00,22.9,120.0,83.0,97.0,0.4,未知,,,,,,
莆田,2026-04-17 17:00:00,24.1,238.0,75.0,88.0,0.0,未知,,,,,,
宁德,2026-04-17 17:00:00,22.5,151.0,81.0,98.0,1.1,未知,,,,,,
泉州,2026-04-17 17:00:00,23.7,323.0,72.0,89.0,3.8,未知,,,,,,
泉州,2026-04-17 18:00:00,19.6,82.0,98.0,97.0,11.7,未知,,,,,,
福州,2026-04-17 18:00:00,22.5,63.0,85.0,50.0,0.1,未知,,,,,,
宁德,2026-04-17 18:00:00,21.3,27.0,92.0,100.0,0.3,未知,,,,,,
莆田,2026-04-17 18:00:00,22.9,69.0,80.0,98.0,0.1,未知,,,,,,
泉州,2026-04-17 19:00:00,19.3,5.0,97.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 19:00:00,21.6,6.0,89.0,99.0,0.1,未知,,,,,,
宁德,2026-04-17 19:00:00,20.8,2.0,96.0,100.0,0.1,未知,,,,,,
莆田,2026-04-17 19:00:00,21.8,3.0,89.0,100.0,1.6,未知,,,,,,
泉州,2026-04-17 20:00:00,19.0,0.0,99.0,79.0,0.1,未知,,,,,,
莆田,2026-04-17 20:00:00,21.6,0.0,89.0,43.0,0.4,未知,,,,,,
福州,2026-04-17 20:00:00,20.9,0.0,91.0,100.0,0.2,未知,,,,,,
宁德,2026-04-17 20:00:00,20.8,0.0,94.0,100.0,1.8,未知,,,,,,
泉州,2026-04-17 21:00:00,19.0,0.0,100.0,100.0,0.5,未知,,,,,,
莆田,2026-04-17 21:00:00,21.0,0.0,91.0,77.0,0.2,未知,,,,,,
福州,2026-04-17 21:00:00,20.6,0.0,92.0,100.0,0.5,未知,,,,,,
宁德,2026-04-17 21:00:00,20.5,0.0,98.0,100.0,0.1,未知,,,,,,
福州,2026-04-17 22:00:00,20.0,0.0,96.0,100.0,4.4,未知,,,,,,
宁德,2026-04-17 22:00:00,20.0,0.0,99.0,100.0,0.2,未知,,,,,,
泉州,2026-04-17 22:00:00,19.1,0.0,98.0,100.0,0.3,未知,,,,,,
莆田,2026-04-17 22:00:00,20.5,0.0,93.0,100.0,0.1,未知,,,,,,
福州,2026-04-17 23:00:00,20.0,0.0,96.0,100.0,0.2,未知,,,,,,
泉州,2026-04-17 23:00:00,19.0,0.0,99.0,100.0,0.7,未知,,,,,,
莆田,2026-04-17 23:00:00,20.4,0.0,97.0,100.0,0.8,未知,,,,,,
宁德,2026-04-17 23:00:00,19.6,0.0,98.0,100.0,0.4,未知,,,,,,
泉州,2026-04-18 00:00:00,18.8,0.0,100.0,100.0,0.1,未知,,,,,,
宁德,2026-04-18 00:00:00,19.4,0.0,98.0,100.0,0.6,未知,,,,,,
福州,2026-04-18 00:00:00,20.1,0.0,95.0,100.0,0.5,未知,,,,,,
莆田,2026-04-18 00:00:00,20.2,0.0,97.0,100.0,0.6,未知,,,,,,
福州,2026-04-18 01:00:00,19.9,0.0,95.0,100.0,0.6,未知,,,,,,
泉州,2026-04-18 01:00:00,18.4,0.0,98.0,100.0,0.1,未知,,,,,,
莆田,2026-04-18 01:00:00,20.1,0.0,98.0,100.0,0.6,未知,,,,,,
宁德,2026-04-18 01:00:00,19.4,0.0,98.0,100.0,0.7,未知,,,,,,
福州,2026-04-18 02:00:00,19.9,0.0,96.0,100.0,0.4,未知,,,,,,
泉州,2026-04-18 02:00:00,18.4,0.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-18 02:00:00,20.3,0.0,98.0,100.0,0.4,未知,,,,,,
宁德,2026-04-18 02:00:00,19.4,0.0,98.0,100.0,4.0,未知,,,,,,
莆田,2026-04-18 03:00:00,20.5,0.0,96.0,100.0,0.0,未知,,,,,,
宁德,2026-04-18 03:00:00,19.0,0.0,98.0,100.0,1.8,未知,,,,,,
泉州,2026-04-18 03:00:00,18.4,0.0,99.0,100.0,0.1,未知,,,,,,
福州,2026-04-18 03:00:00,19.8,0.0,95.0,100.0,0.1,未知,,,,,,
宁德,2026-04-18 04:00:00,18.7,0.0,98.0,100.0,1.3,未知,,,,,,
福州,2026-04-18 04:00:00,19.8,0.0,93.0,100.0,0.1,未知,,,,,,
莆田,2026-04-18 04:00:00,20.5,0.0,95.0,100.0,0.0,未知,,,,,,
泉州,2026-04-18 04:00:00,18.4,0.0,100.0,100.0,0.2,未知,,,,,,
泉州,2026-04-18 05:00:00,18.2,0.0,100.0,100.0,0.2,未知,,,,,,
宁德,2026-04-18 05:00:00,18.6,0.0,97.0,100.0,1.2,未知,,,,,,
福州,2026-04-18 05:00:00,19.6,0.0,91.0,100.0,0.2,未知,,,,,,
莆田,2026-04-18 05:00:00,20.2,0.0,94.0,100.0,0.0,未知,,,,,,
宁德,2026-04-18 06:00:00,18.4,1.0,98.0,100.0,1.1,未知,,,,,,
莆田,2026-04-18 06:00:00,20.1,1.0,93.0,100.0,0.1,未知,,,,,,
福州,2026-04-18 06:00:00,19.0,1.0,92.0,100.0,0.9,未知,,,,,,
泉州,2026-04-18 06:00:00,18.0,0.0,100.0,100.0,0.8,未知,,,,,,
泉州,2026-04-18 07:00:00,18.2,28.0,100.0,100.0,1.0,未知,,,,,,
莆田,2026-04-18 07:00:00,19.9,23.0,96.0,100.0,0.8,未知,,,,,,
宁德,2026-04-18 07:00:00,18.3,18.0,97.0,100.0,0.8,未知,,,,,,
福州,2026-04-18 07:00:00,19.0,16.0,93.0,100.0,1.8,未知,,,,,,
泉州,2026-04-18 08:00:00,19.1,89.0,96.0,98.0,0.6,未知,,,,,,
宁德,2026-04-18 08:00:00,19.0,86.0,92.0,100.0,0.3,未知,,,,,,
福州,2026-04-18 08:00:00,20.5,48.0,86.0,100.0,2.3,未知,,,,,,
莆田,2026-04-18 08:00:00,21.2,55.0,90.0,100.0,1.1,未知,,,,,,
莆田,2026-04-18 09:00:00,22.2,283.0,81.0,99.0,0.0,未知,,,,,,
泉州,2026-04-18 09:00:00,20.7,268.0,88.0,52.0,0.2,未知,,,,,,
宁德,2026-04-18 09:00:00,19.4,117.0,90.0,100.0,0.2,未知,,,,,,
福州,2026-04-18 09:00:00,20.5,151.0,85.0,100.0,0.2,未知,,,,,,
宁德,2026-04-18 10:00:00,19.7,204.0,86.0,100.0,0.1,未知,,,,,,
福州,2026-04-18 10:00:00,21.1,259.0,80.0,100.0,0.0,未知,,,,,,
泉州,2026-04-18 10:00:00,22.2,382.0,81.0,98.0,0.2,未知,,,,,,
莆田,2026-04-18 10:00:00,23.2,431.0,75.0,96.0,0.0,未知,,,,,,
宁德,2026-04-18 11:00:00,19.5,183.0,85.0,100.0,0.2,未知,,,,,,
莆田,2026-04-18 11:00:00,23.3,429.0,75.0,64.0,0.0,未知,,,,,,
福州,2026-04-18 11:00:00,21.3,234.0,77.0,100.0,0.0,未知,,,,,,
泉州,2026-04-18 11:00:00,24.2,652.0,71.0,100.0,0.0,未知,,,,,,
福州,2026-04-18 12:00:00,21.8,313.0,74.0,100.0,0.0,未知,,,,,,
泉州,2026-04-18 12:00:00,25.2,674.0,65.0,100.0,0.1,未知,,,,,,
莆田,2026-04-18 12:00:00,24.1,696.0,72.0,56.0,0.0,未知,,,,,,
宁德,2026-04-18 12:00:00,19.6,263.0,86.0,100.0,0.3,未知,,,,,,
泉州,2026-04-18 13:00:00,24.7,618.0,67.0,88.0,0.6,未知,,,,,,
福州,2026-04-18 13:00:00,22.2,451.0,72.0,100.0,0.0,未知,,,,,,
莆田,2026-04-18 13:00:00,24.1,652.0,71.0,70.0,0.0,未知,,,,,,
宁德,2026-04-18 13:00:00,21.0,496.0,76.0,79.0,0.1,未知,,,,,,
泉州,2026-04-18 14:00:00,22.6,419.0,75.0,41.0,1.5,未知,,,,,,
福州,2026-04-18 14:00:00,21.1,320.0,73.0,88.0,0.0,未知,,,,,,
莆田,2026-04-18 14:00:00,23.4,598.0,71.0,30.0,0.0,未知,,,,,,
宁德,2026-04-18 14:00:00,20.4,547.0,78.0,59.0,0.0,未知,,,,,,
宁德,2026-04-18 15:00:00,21.1,556.0,76.0,91.0,0.0,未知,,,,,,
福州,2026-04-18 15:00:00,22.0,460.0,72.0,99.0,0.0,未知,,,,,,
莆田,2026-04-18 15:00:00,23.5,518.0,70.0,74.0,0.0,未知,,,,,,
泉州,2026-04-18 15:00:00,23.6,646.0,76.0,31.0,1.1,未知,,,,,,
宁德,2026-04-18 16:00:00,20.3,363.0,78.0,52.0,0.0,未知,,,,,,
福州,2026-04-18 16:00:00,21.8,362.0,73.0,30.0,0.0,未知,,,,,,
莆田,2026-04-18 16:00:00,23.2,426.0,71.0,54.0,0.0,未知,,,,,,
泉州,2026-04-18 16:00:00,23.4,397.0,75.0,98.0,0.1,未知,,,,,,
福州,2026-04-18 17:00:00,21.3,213.0,73.0,100.0,0.0,未知,,,,,,
莆田,2026-04-18 17:00:00,22.1,250.0,74.0,42.0,0.0,未知,,,,,,
泉州,2026-04-18 17:00:00,20.6,271.0,87.0,98.0,0.6,未知,,,,,,
宁德,2026-04-18 17:00:00,19.8,216.0,79.0,27.0,0.0,未知,,,,,,
莆田,2026-04-18 18:00:00,21.0,98.0,77.0,36.0,0.0,未知,,,,,,
泉州,2026-04-18 18:00:00,19.7,87.0,92.0,48.0,0.1,未知,,,,,,
宁德,2026-04-18 18:00:00,19.4,93.0,80.0,25.0,0.0,未知,,,,,,
福州,2026-04-18 18:00:00,20.1,66.0,77.0,98.0,0.0,未知,,,,,,
莆田,2026-04-18 19:00:00,20.0,6.0,81.0,42.0,0.0,未知,,,,,,
宁德,2026-04-18 19:00:00,18.1,6.0,90.0,22.0,0.0,未知,,,,,,
泉州,2026-04-18 19:00:00,18.8,5.0,98.0,100.0,0.1,未知,,,,,,
福州,2026-04-18 19:00:00,19.0,4.0,81.0,100.0,0.0,未知,,,,,,
宁德,2026-04-18 20:00:00,18.5,0.0,91.0,18.0,0.0,未知,,,,,,
莆田,2026-04-18 20:00:00,19.6,0.0,85.0,49.0,0.0,未知,,,,,,
泉州,2026-04-18 20:00:00,18.4,0.0,97.0,35.0,0.6,未知,,,,,,
福州,2026-04-18 20:00:00,19.0,0.0,83.0,17.0,0.0,未知,,,,,,
泉州,2026-04-18 21:00:00,18.4,0.0,96.0,20.0,0.2,未知,,,,,,
福州,2026-04-18 21:00:00,18.4,0.0,89.0,19.0,0.0,未知,,,,,,
莆田,2026-04-18 21:00:00,19.8,0.0,84.0,39.0,0.0,未知,,,,,,
宁德,2026-04-18 21:00:00,18.2,0.0,92.0,31.0,0.0,未知,,,,,,
莆田,2026-04-18 22:00:00,19.5,0.0,84.0,32.0,0.0,未知,,,,,,
宁德,2026-04-18 22:00:00,17.8,0.0,93.0,25.0,0.0,未知,,,,,,
泉州,2026-04-18 22:00:00,18.4,0.0,97.0,88.0,0.0,未知,,,,,,
福州,2026-04-18 22:00:00,18.1,0.0,87.0,31.0,0.0,未知,,,,,,
莆田,2026-04-18 23:00:00,19.0,0.0,86.0,37.0,0.0,未知,,,,,,
宁德,2026-04-18 23:00:00,17.5,0.0,92.0,6.0,0.0,未知,,,,,,
泉州,2026-04-18 23:00:00,18.5,0.0,95.0,98.0,0.0,未知,,,,,,
福州,2026-04-18 23:00:00,17.9,0.0,89.0,55.0,0.0,未知,,,,,,
福州,2026-04-19 00:00:00,17.6,0.0,89.0,30.0,0.0,未知,,,,,,
莆田,2026-04-19 00:00:00,18.9,0.0,85.0,45.0,0.0,未知,,,,,,
泉州,2026-04-19 00:00:00,18.7,0.0,95.0,100.0,0.0,未知,,,,,,
宁德,2026-04-19 00:00:00,16.9,0.0,94.0,4.0,0.0,未知,,,,,,
福州,2026-04-19 01:00:00,17.6,0.0,88.0,20.0,0.0,未知,,,,,,
莆田,2026-04-19 01:00:00,18.5,0.0,86.0,25.0,0.0,未知,,,,,,
泉州,2026-04-19 01:00:00,18.6,0.0,95.0,100.0,0.1,未知,,,,,,
宁德,2026-04-19 01:00:00,16.8,0.0,95.0,2.0,0.0,未知,,,,,,
宁德,2026-04-19 02:00:00,17.1,0.0,94.0,2.0,0.0,未知,,,,,,
福州,2026-04-19 02:00:00,18.1,0.0,87.0,47.0,0.0,未知,,,,,,
泉州,2026-04-19 02:00:00,18.5,0.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-19 02:00:00,18.5,0.0,86.0,39.0,0.0,未知,,,,,,
泉州,2026-04-19 03:00:00,18.3,0.0,98.0,48.0,0.0,未知,,,,,,
宁德,2026-04-19 03:00:00,16.9,0.0,94.0,14.0,0.0,未知,,,,,,
福州,2026-04-19 03:00:00,18.1,0.0,88.0,63.0,0.0,未知,,,,,,
莆田,2026-04-19 03:00:00,18.7,0.0,85.0,17.0,0.0,未知,,,,,,
宁德,2026-04-19 04:00:00,17.2,0.0,92.0,9.0,0.0,未知,,,,,,
福州,2026-04-19 04:00:00,18.0,0.0,88.0,87.0,0.0,未知,,,,,,
泉州,2026-04-19 04:00:00,18.1,0.0,98.0,47.0,0.0,未知,,,,,,
莆田,2026-04-19 04:00:00,18.3,0.0,89.0,37.0,0.0,未知,,,,,,
莆田,2026-04-19 05:00:00,18.2,0.0,92.0,9.0,0.0,未知,,,,,,
宁德,2026-04-19 05:00:00,16.9,0.0,92.0,11.0,0.0,未知,,,,,,
福州,2026-04-19 05:00:00,17.7,0.0,89.0,33.0,0.0,未知,,,,,,
泉州,2026-04-19 05:00:00,18.0,0.0,98.0,56.0,0.0,未知,,,,,,
宁德,2026-04-19 06:00:00,16.9,5.0,94.0,17.0,0.0,未知,,,,,,
福州,2026-04-19 06:00:00,17.5,4.0,89.0,11.0,0.0,未知,,,,,,
莆田,2026-04-19 06:00:00,18.0,4.0,93.0,9.0,0.0,未知,,,,,,
泉州,2026-04-19 06:00:00,17.9,1.0,98.0,70.0,0.0,未知,,,,,,
福州,2026-04-19 07:00:00,18.8,107.0,86.0,6.0,0.0,未知,,,,,,
宁德,2026-04-19 07:00:00,18.9,100.0,89.0,20.0,0.0,未知,,,,,,
莆田,2026-04-19 07:00:00,19.7,100.0,88.0,2.0,0.0,未知,,,,,,
泉州,2026-04-19 07:00:00,18.4,57.0,94.0,35.0,0.0,未知,,,,,,
泉州,2026-04-19 08:00:00,19.5,278.0,89.0,57.0,0.0,未知,,,,,,
福州,2026-04-19 08:00:00,20.0,310.0,83.0,8.0,0.0,未知,,,,,,
宁德,2026-04-19 08:00:00,20.9,303.0,81.0,2.0,0.0,未知,,,,,,
莆田,2026-04-19 08:00:00,21.5,300.0,77.0,9.0,0.0,未知,,,,,,
福州,2026-04-19 09:00:00,21.6,507.0,78.0,13.0,0.0,未知,,,,,,
泉州,2026-04-19 09:00:00,21.6,403.0,78.0,100.0,0.1,未知,,,,,,
宁德,2026-04-19 09:00:00,23.0,532.0,75.0,1.0,0.0,未知,,,,,,
莆田,2026-04-19 09:00:00,23.5,505.0,68.0,26.0,0.0,未知,,,,,,
莆田,2026-04-19 10:00:00,24.8,613.0,64.0,66.0,0.0,未知,,,,,,
泉州,2026-04-19 10:00:00,23.7,651.0,67.0,98.0,0.2,未知,,,,,,
福州,2026-04-19 10:00:00,23.1,679.0,73.0,1.0,0.0,未知,,,,,,
宁德,2026-04-19 10:00:00,24.4,720.0,72.0,12.0,0.0,未知,,,,,,
泉州,2026-04-19 11:00:00,25.1,806.0,58.0,36.0,0.3,未知,,,,,,
莆田,2026-04-19 11:00:00,25.9,642.0,61.0,26.0,0.0,未知,,,,,,
福州,2026-04-19 11:00:00,24.3,837.0,69.0,2.0,0.0,未知,,,,,,
宁德,2026-04-19 11:00:00,25.7,822.0,68.0,20.0,0.0,未知,,,,,,
莆田,2026-04-19 12:00:00,27.0,810.0,59.0,22.0,0.0,未知,,,,,,
福州,2026-04-19 12:00:00,25.8,834.0,63.0,9.0,0.0,未知,,,,,,
宁德,2026-04-19 12:00:00,26.6,853.0,62.0,29.0,0.0,未知,,,,,,
泉州,2026-04-19 12:00:00,26.7,868.0,52.0,18.0,0.2,未知,,,,,,
莆田,2026-04-19 13:00:00,27.6,851.0,58.0,29.0,0.0,未知,,,,,,
宁德,2026-04-19 13:00:00,26.7,767.0,61.0,20.0,0.0,未知,,,,,,
福州,2026-04-19 13:00:00,27.4,849.0,56.0,6.0,0.0,未知,,,,,,
泉州,2026-04-19 13:00:00,27.8,915.0,47.0,22.0,0.0,未知,,,,,,
莆田,2026-04-19 14:00:00,27.1,733.0,58.0,26.0,0.0,未知,,,,,,
福州,2026-04-19 14:00:00,28.3,808.0,48.0,3.0,0.0,未知,,,,,,
泉州,2026-04-19 14:00:00,28.1,815.0,45.0,16.0,0.0,未知,,,,,,
宁德,2026-04-19 14:00:00,26.5,747.0,64.0,11.0,0.0,未知,,,,,,
宁德,2026-04-19 15:00:00,25.7,665.0,66.0,5.0,0.0,未知,,,,,,
泉州,2026-04-19 15:00:00,28.1,730.0,45.0,52.0,0.0,未知,,,,,,
莆田,2026-04-19 15:00:00,27.2,662.0,58.0,15.0,0.0,未知,,,,,,
福州,2026-04-19 15:00:00,26.7,672.0,59.0,9.0,0.0,未知,,,,,,
莆田,2026-04-19 16:00:00,26.3,516.0,61.0,5.0,0.0,未知,,,,,,
宁德,2026-04-19 16:00:00,24.9,523.0,67.0,7.0,0.0,未知,,,,,,
福州,2026-04-19 16:00:00,24.8,510.0,67.0,5.0,0.0,未知,,,,,,
泉州,2026-04-19 16:00:00,26.4,542.0,56.0,11.0,0.0,未知,,,,,,
莆田,2026-04-19 17:00:00,24.8,323.0,66.0,10.0,0.0,未知,,,,,,
福州,2026-04-19 17:00:00,24.5,323.0,67.0,0.0,0.0,未知,,,,,,
泉州,2026-04-19 17:00:00,24.0,328.0,64.0,7.0,0.0,未知,,,,,,
宁德,2026-04-19 17:00:00,23.4,306.0,69.0,2.0,0.0,未知,,,,,,
莆田,2026-04-19 18:00:00,23.3,120.0,79.0,4.0,0.0,未知,,,,,,
福州,2026-04-19 18:00:00,22.8,122.0,74.0,0.0,0.0,未知,,,,,,
泉州,2026-04-19 18:00:00,22.6,133.0,77.0,8.0,0.0,未知,,,,,,
宁德,2026-04-19 18:00:00,21.2,117.0,76.0,2.0,0.0,未知,,,,,,
宁德,2026-04-19 19:00:00,19.4,7.0,87.0,0.0,0.0,未知,,,,,,
福州,2026-04-19 19:00:00,20.9,7.0,81.0,0.0,0.0,未知,,,,,,
莆田,2026-04-19 19:00:00,21.7,7.0,80.0,0.0,0.0,未知,,,,,,
泉州,2026-04-19 19:00:00,20.5,10.0,82.0,6.0,0.0,未知,,,,,,
宁德,2026-04-19 20:00:00,19.6,0.0,90.0,9.0,0.0,未知,,,,,,
莆田,2026-04-19 20:00:00,21.2,0.0,84.0,1.0,0.0,未知,,,,,,
泉州,2026-04-19 20:00:00,20.6,0.0,85.0,20.0,0.0,未知,,,,,,
福州,2026-04-19 20:00:00,20.6,0.0,83.0,0.0,0.0,未知,,,,,,
福州,2026-04-19 21:00:00,20.3,0.0,86.0,0.0,0.0,未知,,,,,,
莆田,2026-04-19 21:00:00,20.8,0.0,87.0,0.0,0.0,未知,,,,,,
宁德,2026-04-19 21:00:00,19.4,0.0,92.0,0.0,0.0,未知,,,,,,
泉州,2026-04-19 21:00:00,20.4,0.0,85.0,13.0,0.0,未知,,,,,,
福州,2026-04-19 22:00:00,19.8,0.0,91.0,0.0,0.0,未知,,,,,,
莆田,2026-04-19 22:00:00,20.0,0.0,91.0,0.0,0.0,未知,,,,,,
泉州,2026-04-19 22:00:00,19.6,0.0,87.0,32.0,0.0,未知,,,,,,
宁德,2026-04-19 22:00:00,18.9,0.0,93.0,0.0,0.0,未知,,,,,,
莆田,2026-04-19 23:00:00,19.8,0.0,92.0,6.0,0.0,未知,,,,,,
福州,2026-04-19 23:00:00,19.4,0.0,93.0,0.0,0.0,未知,,,,,,
泉州,2026-04-19 23:00:00,18.8,0.0,90.0,2.0,0.0,未知,,,,,,
宁德,2026-04-19 23:00:00,18.5,0.0,94.0,0.0,0.0,未知,,,,,,
莆田,2026-04-20 00:00:00,19.3,0.0,95.0,0.0,0.0,未知,,,,,,
福州,2026-04-20 00:00:00,19.1,0.0,94.0,5.0,0.0,未知,,,,,,
泉州,2026-04-20 00:00:00,18.0,0.0,92.0,2.0,0.0,未知,,,,,,
宁德,2026-04-20 00:00:00,17.9,0.0,96.0,5.0,0.0,未知,,,,,,
福州,2026-04-20 01:00:00,19.0,0.0,93.0,13.0,0.0,未知,,,,,,
宁德,2026-04-20 01:00:00,17.6,0.0,97.0,13.0,0.0,未知,,,,,,
莆田,2026-04-20 01:00:00,18.9,0.0,97.0,0.0,0.0,未知,,,,,,
泉州,2026-04-20 01:00:00,17.3,0.0,94.0,14.0,0.0,未知,,,,,,
福州,2026-04-20 02:00:00,18.9,0.0,94.0,5.0,0.0,未知,,,,,,
泉州,2026-04-20 02:00:00,16.7,0.0,98.0,4.0,0.0,未知,,,,,,
宁德,2026-04-20 02:00:00,17.8,0.0,96.0,1.0,0.0,未知,,,,,,
莆田,2026-04-20 02:00:00,18.7,0.0,98.0,1.0,0.0,未知,,,,,,
宁德,2026-04-20 03:00:00,17.5,0.0,96.0,16.0,0.0,未知,,,,,,
泉州,2026-04-20 03:00:00,16.2,0.0,97.0,5.0,0.0,未知,,,,,,
莆田,2026-04-20 03:00:00,18.4,0.0,99.0,98.0,0.0,未知,,,,,,
福州,2026-04-20 03:00:00,19.0,0.0,95.0,8.0,0.0,未知,,,,,,
福州,2026-04-20 04:00:00,18.7,0.0,97.0,33.0,0.0,未知,,,,,,
莆田,2026-04-20 04:00:00,18.1,0.0,99.0,100.0,0.0,未知,,,,,,
宁德,2026-04-20 04:00:00,17.5,0.0,95.0,23.0,0.0,未知,,,,,,
泉州,2026-04-20 04:00:00,15.9,0.0,97.0,23.0,0.0,未知,,,,,,
莆田,2026-04-20 05:00:00,18.0,0.0,99.0,100.0,0.0,未知,,,,,,
福州,2026-04-20 05:00:00,18.5,0.0,98.0,100.0,0.0,未知,,,,,,
泉州,2026-04-20 05:00:00,15.4,0.0,98.0,93.0,0.0,未知,,,,,,
宁德,2026-04-20 05:00:00,17.5,0.0,94.0,10.0,0.0,未知,,,,,,
莆田,2026-04-20 06:00:00,18.0,4.0,99.0,100.0,0.0,未知,,,,,,
福州,2026-04-20 06:00:00,18.4,3.0,98.0,100.0,0.0,未知,,,,,,
泉州,2026-04-20 06:00:00,15.3,3.0,99.0,55.0,0.0,未知,,,,,,
宁德,2026-04-20 06:00:00,17.8,6.0,94.0,12.0,0.0,未知,,,,,,
莆田,2026-04-20 07:00:00,19.0,86.0,98.0,100.0,0.0,未知,,,,,,
福州,2026-04-20 07:00:00,18.9,65.0,95.0,100.0,0.0,未知,,,,,,
泉州,2026-04-20 07:00:00,18.2,105.0,93.0,1.0,0.0,未知,,,,,,
宁德,2026-04-20 07:00:00,19.6,104.0,90.0,19.0,0.0,未知,,,,,,
福州,2026-04-20 08:00:00,19.9,201.0,90.0,48.0,0.0,未知,,,,,,
宁德,2026-04-20 08:00:00,20.9,295.0,86.0,13.0,0.0,未知,,,,,,
莆田,2026-04-20 08:00:00,20.8,259.0,89.0,63.0,0.0,未知,,,,,,
泉州,2026-04-20 08:00:00,20.9,313.0,83.0,66.0,0.0,未知,,,,,,
莆田,2026-04-20 09:00:00,23.1,473.0,80.0,54.0,0.0,未知,,,,,,
泉州,2026-04-20 09:00:00,23.2,533.0,76.0,95.0,0.0,未知,,,,,,
宁德,2026-04-20 09:00:00,23.0,524.0,80.0,7.0,0.0,未知,,,,,,
福州,2026-04-20 09:00:00,21.4,355.0,84.0,52.0,0.0,未知,,,,,,
福州,2026-04-20 10:00:00,23.1,596.0,79.0,30.0,0.0,未知,,,,,,
莆田,2026-04-20 10:00:00,25.0,661.0,72.0,99.0,0.0,未知,,,,,,
泉州,2026-04-20 10:00:00,24.7,662.0,70.0,99.0,0.1,未知,,,,,,
宁德,2026-04-20 10:00:00,24.9,719.0,74.0,76.0,0.0,未知,,,,,,
福州,2026-04-20 11:00:00,25.0,836.0,73.0,84.0,0.0,未知,,,,,,
莆田,2026-04-20 11:00:00,26.6,805.0,66.0,49.0,0.0,未知,,,,,,
宁德,2026-04-20 11:00:00,26.4,855.0,70.0,98.0,0.0,未知,,,,,,
泉州,2026-04-20 11:00:00,26.2,775.0,60.0,99.0,0.1,未知,,,,,,
福州,2026-04-20 12:00:00,27.4,875.0,63.0,100.0,0.0,未知,,,,,,
泉州,2026-04-20 12:00:00,27.3,851.0,51.0,100.0,0.0,未知,,,,,,
莆田,2026-04-20 12:00:00,27.8,875.0,62.0,91.0,0.0,未知,,,,,,
宁德,2026-04-20 12:00:00,27.1,842.0,68.0,98.0,0.0,未知,,,,,,
福州,2026-04-20 13:00:00,29.0,874.0,56.0,59.0,0.0,未知,,,,,,
泉州,2026-04-20 13:00:00,28.1,880.0,46.0,81.0,0.0,未知,,,,,,
宁德,2026-04-20 13:00:00,27.7,822.0,67.0,91.0,0.0,未知,,,,,,
莆田,2026-04-20 13:00:00,28.2,819.0,60.0,98.0,0.0,未知,,,,,,
福州,2026-04-20 14:00:00,28.9,761.0,53.0,55.0,0.0,未知,,,,,,
莆田,2026-04-20 14:00:00,28.2,799.0,57.0,17.0,0.0,未知,,,,,,
泉州,2026-04-20 14:00:00,27.6,785.0,45.0,9.0,0.0,未知,,,,,,
宁德,2026-04-20 14:00:00,27.5,780.0,67.0,41.0,0.1,未知,,,,,,
宁德,2026-04-20 15:00:00,26.8,641.0,69.0,29.0,0.0,未知,,,,,,
福州,2026-04-20 15:00:00,28.3,674.0,58.0,16.0,0.0,未知,,,,,,
