region,datetime,weather,temperature,rainfall,wind_direction,wind_level,wind_speed,wind_angle,pressure,humidity,air_quality,visibility,cloud,dew_point,shortwave_radiation,所在市_norm,所在区_norm
福建/泉州/鲤城,2026-01-11 22:00:00,晴,5.7,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-11 22:00:00,晴,9.4,0.0,未知,2,8,0,1000,61,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-11 22:00:00,晴,10.9,0.0,未知,2,8,0,1000,54,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-11 22:00:00,晴,9.3,0.0,未知,2,8,0,1000,64,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-11 23:00:00,晴,8.6,0.0,未知,2,8,0,1000,65,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-11 23:00:00,晴,10.6,0.0,未知,2,8,0,1000,55,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-11 23:00:00,晴,4.7,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-11 23:00:00,晴,8.0,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 00:00:00,晴,8.1,0.0,未知,2,8,0,1000,68,50,10,5,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 00:00:00,晴,10.4,0.0,未知,2,8,0,1000,57,50,10,5,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 00:00:00,晴,7.0,0.0,未知,2,8,0,1000,72,50,10,1,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 00:00:00,晴,3.5,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-12 01:00:00,晴,6.8,0.0,未知,2,8,0,1000,70,50,10,10,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-12 01:00:00,晴,10.1,0.0,未知,2,8,0,1000,58,50,10,5,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 01:00:00,晴,7.5,0.0,未知,2,8,0,1000,69,50,10,23,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 01:00:00,晴,2.4,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 02:00:00,晴,9.6,0.0,未知,2,8,0,1000,60,50,10,2,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 02:00:00,晴,6.5,0.0,未知,2,8,0,1000,72,50,10,15,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 02:00:00,晴,7.1,0.0,未知,2,8,0,1000,71,50,10,14,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 02:00:00,晴,2.0,0.0,未知,2,8,0,1000,90,50,10,0,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-01-12 03:00:00,晴,1.5,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 03:00:00,晴,9.3,0.0,未知,2,8,0,1000,61,50,10,3,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 03:00:00,晴,6.2,0.0,未知,2,8,0,1000,74,50,10,12,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 03:00:00,晴,6.7,0.0,未知,2,8,0,1000,72,50,10,9,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 04:00:00,晴,9.2,0.0,未知,2,8,0,1000,62,50,10,1,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 04:00:00,晴,5.9,0.0,未知,2,8,0,1000,74,50,10,4,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 04:00:00,晴,6.3,0.0,未知,2,8,0,1000,75,50,10,23,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 04:00:00,晴,1.5,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-01-12 05:00:00,晴,1.4,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 05:00:00,晴,8.9,0.0,未知,2,8,0,1000,63,50,10,1,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 05:00:00,晴,5.7,0.0,未知,2,8,0,1000,75,50,10,5,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 05:00:00,晴,5.7,0.0,未知,2,8,0,1000,78,50,10,4,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 06:00:00,晴,1.2,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-12 06:00:00,晴,5.4,0.0,未知,2,8,0,1000,76,50,10,3,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-12 06:00:00,晴,8.4,0.0,未知,2,8,0,1000,64,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 06:00:00,晴,5.1,0.0,未知,2,8,0,1000,81,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-12 07:00:00,晴,4.9,0.0,未知,2,8,0,1000,78,50,10,1,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 07:00:00,晴,5.1,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 07:00:00,晴,8.0,0.0,未知,2,8,0,1000,66,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-12 07:00:00,晴,0.9,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 08:00:00,晴,8.0,0.0,未知,2,8,0,1000,66,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 08:00:00,晴,5.1,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 08:00:00,晴,0.5,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-12 08:00:00,晴,4.4,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 09:00:00,晴,6.7,0.0,未知,2,8,0,1000,72,50,10,0,,74.0,福州,鼓楼
福建/宁德/蕉城,2026-01-12 09:00:00,晴,6.7,0.0,未知,2,8,0,1000,75,50,10,0,,69.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 09:00:00,晴,3.8,0.0,未知,2,8,0,1000,83,50,10,0,,76.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 09:00:00,晴,9.6,0.0,未知,2,8,0,1000,61,50,10,0,,76.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 10:00:00,晴,10.2,0.0,未知,2,8,0,1000,60,50,10,0,,252.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 10:00:00,晴,8.3,0.0,未知,2,8,0,1000,65,50,10,0,,270.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 10:00:00,晴,12.6,0.0,未知,2,8,0,1000,51,50,10,0,,261.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 10:00:00,晴,9.1,0.0,未知,2,8,0,1000,62,50,10,0,,255.0,福州,鼓楼
福建/福州/鼓楼,2026-01-12 11:00:00,晴,11.8,0.0,未知,2,8,0,1000,52,50,10,0,,436.0,福州,鼓楼
福建/宁德/蕉城,2026-01-12 11:00:00,晴,12.4,0.0,未知,2,8,0,1000,53,50,10,0,,435.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 11:00:00,晴,11.4,0.0,未知,2,8,0,1000,53,50,10,0,,460.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 11:00:00,晴,14.9,0.0,未知,2,8,0,1000,45,50,10,0,,444.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 12:00:00,晴,14.0,0.0,未知,2,8,0,1000,50,50,10,0,,573.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 12:00:00,晴,13.9,0.0,未知,2,8,0,1000,47,50,10,0,,575.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 12:00:00,晴,16.6,0.0,未知,2,8,0,1000,42,50,10,0,,584.0,莆田,城厢
福建/泉州/鲤城,2026-01-12 12:00:00,晴,13.8,0.0,未知,2,8,0,1000,45,50,10,0,,606.0,泉州,鲤城
福建/泉州/鲤城,2026-01-12 13:00:00,晴,15.5,0.0,未知,2,8,0,1000,41,50,10,0,,692.0,泉州,鲤城
福建/宁德/蕉城,2026-01-12 13:00:00,晴,15.3,0.0,未知,2,8,0,1000,49,50,10,0,,653.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 13:00:00,晴,15.4,0.0,未知,2,8,0,1000,43,50,10,0,,656.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 13:00:00,晴,17.8,0.0,未知,2,8,0,1000,38,50,10,0,,666.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 14:00:00,晴,16.4,0.0,未知,2,8,0,1000,47,50,10,0,,666.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 14:00:00,晴,16.6,0.0,未知,2,8,0,1000,39,50,10,0,,670.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 14:00:00,晴,18.6,0.0,未知,2,8,0,1000,35,50,10,0,,682.0,莆田,城厢
福建/泉州/鲤城,2026-01-12 14:00:00,晴,16.7,0.0,未知,2,8,0,1000,40,50,10,0,,710.0,泉州,鲤城
福建/宁德/蕉城,2026-01-12 15:00:00,晴,17.1,0.0,未知,2,8,0,1000,46,50,10,0,,608.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 15:00:00,晴,16.6,0.0,未知,2,8,0,1000,37,50,10,0,,614.0,福州,鼓楼
福建/莆田/城厢,2026-01-12 15:00:00,晴,19.1,0.0,未知,2,8,0,1000,33,50,10,0,,626.0,莆田,城厢
福建/泉州/鲤城,2026-01-12 15:00:00,晴,17.2,0.0,未知,2,8,0,1000,40,50,10,0,,655.0,泉州,鲤城
福建/福州/鼓楼,2026-01-12 16:00:00,晴,17.6,0.0,未知,2,8,0,1000,34,50,10,0,,496.0,福州,鼓楼
福建/宁德/蕉城,2026-01-12 16:00:00,晴,17.3,0.0,未知,2,8,0,1000,47,50,10,0,,487.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 16:00:00,晴,18.2,0.0,未知,2,8,0,1000,35,50,10,2,,537.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 16:00:00,晴,19.6,0.0,未知,2,8,0,1000,31,50,10,0,,509.0,莆田,城厢
福建/泉州/鲤城,2026-01-12 17:00:00,晴,18.0,0.0,未知,2,8,0,1000,33,50,10,1,,364.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 17:00:00,晴,19.1,0.0,未知,2,8,0,1000,32,50,10,1,,339.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 17:00:00,晴,17.6,0.0,未知,2,8,0,1000,35,50,10,0,,327.0,福州,鼓楼
福建/宁德/蕉城,2026-01-12 17:00:00,晴,16.1,0.0,未知,2,8,0,1000,53,50,10,0,,318.0,宁德,蕉城
福建/宁德/蕉城,2026-01-12 18:00:00,晴,14.1,0.0,未知,2,8,0,1000,62,50,10,0,,130.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 18:00:00,晴,15.5,0.0,未知,2,8,0,1000,52,50,10,2,,166.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 18:00:00,晴,17.5,0.0,未知,2,8,0,1000,39,50,10,0,,146.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 18:00:00,晴,17.2,0.0,未知,2,8,0,1000,38,50,10,1,,137.0,福州,鼓楼
福建/福州/鼓楼,2026-01-12 19:00:00,晴,15.1,0.0,未知,2,8,0,1000,46,50,10,0,,10.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 19:00:00,晴,12.4,0.0,未知,2,8,0,1000,56,50,10,1,,16.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 19:00:00,晴,14.6,0.0,未知,2,8,0,1000,52,50,10,0,,12.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 19:00:00,晴,11.4,0.0,未知,2,8,0,1000,73,50,10,0,,8.0,宁德,蕉城
福建/宁德/蕉城,2026-01-12 20:00:00,晴,11.2,0.0,未知,2,8,0,1000,70,50,10,1,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-12 20:00:00,晴,13.9,0.0,未知,2,8,0,1000,50,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 20:00:00,晴,10.3,0.0,未知,2,8,0,1000,63,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-12 20:00:00,晴,13.6,0.0,未知,2,8,0,1000,61,50,10,5,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-12 21:00:00,晴,12.9,0.0,未知,2,8,0,1000,57,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-12 21:00:00,晴,8.4,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-12 21:00:00,多云,10.0,0.0,未知,2,8,0,1000,75,50,10,42,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-12 21:00:00,晴,13.4,0.0,未知,2,8,0,1000,61,50,10,0,,0.0,莆田,城厢
福建/莆田/城厢,2026-01-12 22:00:00,晴,12.4,0.0,未知,2,8,0,1000,65,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-12 22:00:00,晴,6.8,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-12 22:00:00,晴,12.1,0.0,未知,2,8,0,1000,63,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-12 22:00:00,晴,9.8,0.0,未知,2,8,0,1000,72,50,10,5,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-12 23:00:00,晴,10.9,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-12 23:00:00,晴,9.1,0.0,未知,2,8,0,1000,70,50,10,3,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-12 23:00:00,晴,5.6,0.0,未知,2,8,0,1000,84,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-12 23:00:00,晴,11.6,0.0,未知,2,8,0,1000,66,50,10,1,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-13 00:00:00,晴,8.4,0.0,未知,2,8,0,1000,70,50,10,7,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 00:00:00,晴,9.8,0.0,未知,2,8,0,1000,75,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-13 00:00:00,晴,10.9,0.0,未知,2,8,0,1000,67,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 00:00:00,晴,4.8,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-13 01:00:00,晴,8.0,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 01:00:00,晴,9.1,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-13 01:00:00,晴,10.1,0.0,未知,2,8,0,1000,71,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 01:00:00,晴,4.2,0.0,未知,2,8,0,1000,90,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-13 02:00:00,晴,7.7,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 02:00:00,晴,8.8,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-13 02:00:00,晴,9.8,0.0,未知,2,8,0,1000,72,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 02:00:00,晴,3.7,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 03:00:00,晴,8.9,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-13 03:00:00,晴,3.1,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-01-13 03:00:00,晴,7.7,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 03:00:00,晴,9.0,0.0,未知,2,8,0,1000,75,50,10,4,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 04:00:00,晴,3.7,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 04:00:00,晴,8.9,0.0,未知,2,8,0,1000,76,50,10,17,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 04:00:00,晴,8.9,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 04:00:00,晴,8.0,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 05:00:00,晴,4.3,0.0,未知,2,8,0,1000,81,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 05:00:00,晴,8.6,0.0,未知,2,8,0,1000,78,50,10,13,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-13 05:00:00,晴,7.8,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 05:00:00,晴,8.4,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-01-13 06:00:00,晴,4.5,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 06:00:00,晴,8.3,0.0,未知,2,8,0,1000,79,50,10,7,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 06:00:00,晴,7.9,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 06:00:00,晴,7.4,0.0,未知,2,8,0,1000,72,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 07:00:00,晴,4.3,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 07:00:00,晴,8.0,0.0,未知,2,8,0,1000,81,50,10,3,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 07:00:00,晴,7.4,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 07:00:00,晴,7.5,0.0,未知,2,8,0,1000,71,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 08:00:00,晴,7.7,0.0,未知,2,8,0,1000,84,50,10,1,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 08:00:00,晴,4.0,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 08:00:00,晴,7.2,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 08:00:00,晴,7.8,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 09:00:00,晴,10.6,0.0,未知,2,8,0,1000,64,50,10,0,,77.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 09:00:00,晴,9.8,0.0,未知,2,8,0,1000,67,50,10,0,,77.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 09:00:00,晴,8.6,0.0,未知,2,8,0,1000,79,50,10,0,,70.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 09:00:00,晴,6.2,0.0,未知,2,8,0,1000,76,50,10,0,,76.0,泉州,鲤城
福建/宁德/蕉城,2026-01-13 10:00:00,晴,13.9,0.0,未知,2,8,0,1000,55,50,10,0,,266.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 10:00:00,晴,11.4,0.0,未知,2,8,0,1000,63,50,10,0,,254.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 10:00:00,晴,11.9,0.0,未知,2,8,0,1000,59,50,10,0,,273.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 10:00:00,晴,15.4,0.0,未知,2,8,0,1000,45,50,10,0,,265.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 11:00:00,晴,16.2,0.0,未知,2,8,0,1000,47,50,10,0,,453.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 11:00:00,晴,14.9,0.0,未知,2,8,0,1000,48,50,10,0,,443.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 11:00:00,晴,15.3,0.0,未知,2,8,0,1000,42,50,10,0,,467.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 11:00:00,晴,19.2,0.0,未知,2,8,0,1000,32,50,10,0,,450.0,莆田,城厢
福建/莆田/城厢,2026-01-13 12:00:00,晴,21.1,0.0,未知,2,8,0,1000,28,50,10,0,,593.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 12:00:00,晴,18.2,0.0,未知,2,8,0,1000,42,50,10,0,,597.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 12:00:00,晴,17.8,0.0,未知,2,8,0,1000,38,50,10,0,,590.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 12:00:00,晴,16.9,0.0,未知,2,8,0,1000,39,50,10,0,,619.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 13:00:00,晴,19.5,0.0,未知,2,8,0,1000,34,50,10,0,,675.0,福州,鼓楼
福建/宁德/蕉城,2026-01-13 13:00:00,晴,19.5,0.0,未知,2,8,0,1000,36,50,10,0,,681.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 13:00:00,晴,18.2,0.0,未知,2,8,0,1000,36,50,10,0,,710.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 13:00:00,晴,22.2,0.0,未知,2,8,0,1000,27,50,10,0,,677.0,莆田,城厢
福建/莆田/城厢,2026-01-13 14:00:00,晴,23.0,0.0,未知,2,8,0,1000,25,50,10,0,,694.0,莆田,城厢
福建/福州/鼓楼,2026-01-13 14:00:00,晴,20.6,0.0,未知,2,8,0,1000,31,50,10,0,,693.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 14:00:00,晴,19.1,0.0,未知,2,8,0,1000,32,50,10,0,,731.0,泉州,鲤城
福建/宁德/蕉城,2026-01-13 14:00:00,晴,20.0,0.0,未知,2,8,0,1000,32,50,10,0,,696.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 15:00:00,晴,23.1,0.0,未知,2,8,0,1000,26,50,10,0,,642.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 15:00:00,晴,19.8,0.0,未知,2,8,0,1000,33,50,10,0,,639.0,宁德,蕉城
福建/福州/鼓楼,2026-01-13 15:00:00,晴,20.6,0.0,未知,2,8,0,1000,31,50,10,0,,641.0,福州,鼓楼
福建/泉州/鲤城,2026-01-13 15:00:00,晴,19.4,0.0,未知,2,8,0,1000,30,50,10,0,,678.0,泉州,鲤城
福建/泉州/鲤城,2026-01-13 16:00:00,晴,19.6,0.0,未知,2,8,0,1000,28,50,10,0,,557.0,泉州,鲤城
福建/宁德/蕉城,2026-01-13 16:00:00,晴,19.7,0.0,未知,2,8,0,1000,31,50,10,0,,513.0,宁德,蕉城
福建/莆田/城厢,2026-01-13 16:00:00,晴,23.2,0.0,未知,2,8,0,1000,25,50,10,0,,524.0,莆田,城厢
福建/福州/鼓楼,2026-01-13 16:00:00,晴,21.5,0.0,未知,2,8,0,1000,28,50,10,0,,520.0,福州,鼓楼
福建/福州/鼓楼,2026-01-13 17:00:00,晴,20.2,0.0,未知,2,8,0,1000,29,50,10,0,,345.0,福州,鼓楼
福建/宁德/蕉城,2026-01-13 17:00:00,晴,18.9,0.0,未知,2,8,0,1000,33,50,10,0,,336.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 17:00:00,晴,19.0,0.0,未知,2,8,0,1000,29,50,10,0,,382.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 17:00:00,晴,21.5,0.0,未知,2,8,0,1000,28,50,10,0,,353.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 18:00:00,晴,16.5,0.0,未知,2,8,0,1000,48,50,10,0,,139.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 18:00:00,晴,16.0,0.0,未知,2,8,0,1000,47,50,10,0,,176.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 18:00:00,晴,17.2,0.0,未知,2,8,0,1000,36,50,10,0,,147.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 18:00:00,晴,17.1,0.0,未知,2,8,0,1000,38,50,10,0,,155.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 19:00:00,晴,13.1,0.0,未知,2,8,0,1000,65,50,10,0,,9.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 19:00:00,晴,11.9,0.0,未知,2,8,0,1000,52,50,10,0,,18.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 19:00:00,晴,14.9,0.0,未知,2,8,0,1000,42,50,10,0,,11.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 19:00:00,晴,15.8,0.0,未知,2,8,0,1000,46,50,10,0,,14.0,莆田,城厢
福建/莆田/城厢,2026-01-13 20:00:00,晴,14.8,0.0,未知,2,8,0,1000,49,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-01-13 20:00:00,晴,13.8,0.0,未知,2,8,0,1000,48,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-01-13 20:00:00,晴,12.7,0.0,未知,2,8,0,1000,66,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 20:00:00,晴,9.3,0.0,未知,2,8,0,1000,62,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-01-13 21:00:00,晴,13.8,0.0,未知,2,8,0,1000,53,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 21:00:00,晴,12.4,0.0,未知,2,8,0,1000,71,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 21:00:00,晴,8.1,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 21:00:00,晴,12.6,0.0,未知,2,8,0,1000,54,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 22:00:00,晴,13.2,0.0,未知,2,8,0,1000,52,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 22:00:00,晴,11.4,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 22:00:00,晴,6.9,0.0,未知,2,8,0,1000,71,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 22:00:00,晴,11.9,0.0,未知,2,8,0,1000,59,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-01-13 23:00:00,晴,12.2,0.0,未知,2,8,0,1000,53,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-01-13 23:00:00,晴,10.4,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-01-13 23:00:00,晴,5.8,0.0,未知,2,8,0,1000,72,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-01-13 23:00:00,晴,10.9,0.0,未知,2,8,0,1000,65,50,10,0,,0.0,福州,鼓楼
